0.4628	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	0.0000	0.0117	0.0176	0.0176
0.4662	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	0.0000	0.0059	0.0176	0.0176
0.4696	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	-0.0059	0.0059	0.0176	0.0176
0.4730	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	-0.0117	0.0059	0.0176	0.0176
0.4764	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	-0.0059	0.0117	0.0176	0.0176
0.4797	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4831	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0293	0.0000	0.0176	0.0176	0.0176
0.4865	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	-0.0059	0.0176	0.0176	0.0176
0.4899	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	-0.0059	0.0176	0.0176	0.0176
0.4932	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	-0.0059	0.0176	0.0176	0.0117
0.4966	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	-0.0059	0.0176	0.0176	0.0117
0.5000	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	-0.0059	0.0117	0.0176	0.0117
0.5034	0.0176	0.0352	0.0176	-0.0264	0.0000	0.0264	-0.0176	-0.0234	0.0000	0.0117	0.0176	0.0117
0.5068	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5101	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0176	0.0117	0.0117
0.5135	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0176	0.0176	0.0117
0.5169	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5203	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5236	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
